,Year,Month,Departure station,Arrival station,Average travel time (min)
1990,2015,12.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,194.045023697
1991,2015,12.0,DOUAI,PARIS NORD,76.7157894737
1992,2015,8.0,MULHOUSE VILLE,PARIS LYON,166.616554054
1993,2015,8.0,ST MALO,PARIS MONTPARNASSE,193.75
1994,2015,10.0,PARIS LYON,ANNECY,222.288690476
1995,2015,10.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,182.287179487
1996,2015,10.0,PARIS LYON,GENEVE,171.445454545
1997,2015,10.0,PARIS LYON,ITALIE,252.036842105
1998,2015,9.0,AIX EN PROVENCE TGV,PARIS LYON,184.282560706
1999,2015,9.0,PARIS LYON,GRENOBLE,183.58085106400003
2000,2015,9.0,PARIS LYON,NIMES,177.95094936700002
2001,2015,8.0,NANTES,STRASBOURG,326.93877551
2002,2016,8.0,PARIS LYON,MULHOUSE VILLE,167.509090909
2003,2016,8.0,PARIS LYON,NICE VILLE,339.26951672900003
2004,2016,8.0,PARIS LYON,VALENCE ALIXAN TGV,131.233660131
2005,2016,8.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,209.029096478
2006,2016,8.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,211.838686131
2007,2016,8.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,200.373893805
2008,2016,8.0,LYON PART DIEU,MONTPELLIER,110.812680115
2009,2016,8.0,ZURICH,PARIS LYON,142.181318681
2010,2016,2.0,PARIS LYON,DIJON VILLE,96.078713969
2011,2016,2.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.2053140097
2012,2016,2.0,ITALIE,PARIS LYON,262.29245283
2013,2016,2.0,LAUSANNE,PARIS LYON,180.63963964
2014,2016,7.0,PARIS EST,REIMS,46.9766839378
2015,2016,7.0,PARIS LYON,AVIGNON TGV,160.2268431
2016,2016,7.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.463888889
2017,2016,7.0,PARIS MONTPARNASSE,ANGOULEME,159.681415929
2018,2016,7.0,MONTPELLIER,LYON PART DIEU,109.92114094
2019,2016,7.0,ITALIE,PARIS LYON,262.985294118
2020,2016,6.0,PARIS EST,STRASBOURG,141.108910891
2021,2016,6.0,PARIS LYON,DIJON VILLE,95.8050397878
2022,2016,6.0,PARIS MONTPARNASSE,LE MANS,58.5668380463
2023,2016,6.0,LYON PART DIEU,MARSEILLE ST CHARLES,101.989010989
2024,2016,6.0,PARIS LYON,ZURICH,141.901273885
2025,2016,5.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.1052631579
2026,2016,5.0,QUIMPER,PARIS MONTPARNASSE,280.569651741
2027,2016,3.0,AVIGNON TGV,PARIS LYON,165.726358149
2028,2016,3.0,DUNKERQUE,PARIS NORD,120.174698795
2029,2016,4.0,PARIS NORD,ARRAS,55.7250859107
2030,2016,4.0,DOUAI,PARIS NORD,76.97474747470001
2031,2016,4.0,PARIS NORD,DUNKERQUE,125.746062992
2032,2016,4.0,PARIS EST,FRANCFORT,100.085106383
2033,2016,1.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.5380434783
2034,2016,1.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.9795396419
2035,2016,1.0,LYON PART DIEU,MONTPELLIER,114.603343465
2036,2016,1.0,NANTES,STRASBOURG,326.097222222
2037,2016,8.0,PARIS LYON,BELLEGARDE (AIN),162.98305084700002
2038,2017,6.0,PARIS LYON,BELLEGARDE (AIN),163.625
2039,2017,6.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,193.444954128
2040,2017,6.0,PARIS LYON,GENEVE,185.210784314
2041,2017,7.0,TOULON,PARIS LYON,235.198924731
2042,2017,7.0,PARIS MONTPARNASSE,BREST,224.129380054
2043,2017,7.0,PARIS MONTPARNASSE,NANTES,126.247058824
2044,2017,1.0,GENEVE,PARIS LYON,179.15482654599998
2045,2017,1.0,LYON PART DIEU,PARIS LYON,120.0
2046,2017,1.0,LYON PART DIEU,RENNES,261.438202247
2047,2017,1.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.035714286
2048,2017,1.0,PARIS MONTPARNASSE,LAVAL,96.3303964758
2049,2017,9.0,PARIS EST,NANCY,95.1543859649
2050,2017,9.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,179.093406593
2051,2017,9.0,PARIS MONTPARNASSE,ANGOULEME,125.869565217
2052,2017,9.0,PARIS MONTPARNASSE,NANTES,125.353166987
2053,2017,9.0,PARIS NORD,DUNKERQUE,116.52233677
2054,2017,9.0,STUTTGART,PARIS EST,114.459183673
2055,2017,8.0,PARIS LYON,MARSEILLE ST CHARLES,197.790286976
2056,2017,8.0,PARIS MONTPARNASSE,BREST,222.7680798
2057,2017,8.0,PARIS MONTPARNASSE,NANTES,125.711751663
2058,2017,2.0,PARIS LYON,MULHOUSE VILLE,167.906614786
2059,2017,2.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.09803921600002
2060,2017,2.0,PARIS LYON,TOULON,234.387665198
2061,2017,2.0,LYON PART DIEU,LILLE,187.602150538
2062,2018,6.0,PARIS MONTPARNASSE,POITIERS,94.3349514563
2063,2018,6.0,TOURS,PARIS MONTPARNASSE,75.55428571430001
2064,2018,6.0,PARIS LYON,AIX EN PROVENCE TGV,187.544152745
2065,2018,6.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.963414634
2066,2018,6.0,LYON PART DIEU,MARSEILLE ST CHARLES,107.662971175
2067,2018,6.0,PARIS LYON,BARCELONA,303.85290697700003
2068,2018,2.0,PARIS MONTPARNASSE,ST MALO,154.808988764
2069,2018,2.0,PARIS NORD,DUNKERQUE,120.304526749
2070,2018,2.0,BORDEAUX ST JEAN,TOURCOING,301.0
2071,2018,2.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.824120603
2072,2018,4.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,130.48951049
2073,2018,4.0,MARNE LA VALLEE,LYON PART DIEU,109.646090535
2074,2018,4.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90.3167938931
2075,2018,4.0,PARIS EST,FRANCFORT,193.348134328
2076,2018,1.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.8655256724
2077,2018,1.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257.788043478
2078,2018,1.0,LILLE,LYON PART DIEU,190.813380282
2079,2018,1.0,NICE VILLE,PARIS LYON,346.248730964
2080,2018,1.0,PARIS LYON,BELLEGARDE (AIN),160.746724891
2081,2018,1.0,PARIS LYON,TOULON,239.456621005
2082,2018,1.0,VALENCE ALIXAN TGV,PARIS LYON,132.568345324
2083,2018,3.0,LILLE,LYON PART DIEU,190.087542088
2084,2018,3.0,TOURCOING,BORDEAUX ST JEAN,286.0
2085,2018,3.0,LYON PART DIEU,MONTPELLIER,112.544217687
2086,2018,5.0,NANTES,PARIS MONTPARNASSE,129.795454545
2087,2018,5.0,PARIS MONTPARNASSE,POITIERS,92.371257485
2088,2018,5.0,PARIS EST,STRASBOURG,119.64
2089,2018,5.0,RENNES,LYON PART DIEU,233.442307692
2090,2018,5.0,MARSEILLE ST CHARLES,LILLE,302.904458599
2091,2018,5.0,MARSEILLE ST CHARLES,PARIS LYON,202.356568365
2092,2018,5.0,LAUSANNE,PARIS LYON,182.354166667
2093,2015,5.0,AIX EN PROVENCE TGV,PARIS LYON,184.025164114
2094,2015,7.0,PARIS LYON,NIMES,177.071801567
2095,2015,7.0,PARIS MONTPARNASSE,ANGOULEME,161.282477341
2096,2015,6.0,ANNECY,PARIS LYON,224.18134715
2097,2015,6.0,PARIS LYON,LYON PART DIEU,120.590686275
2098,2015,6.0,PARIS LYON,TOULON,233.121722846
2099,2015,6.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,102.693231441
2100,2015,6.0,BREST,PARIS MONTPARNASSE,274.090707965
2101,2015,6.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,335.95302013400004
2102,2015,6.0,MARSEILLE ST CHARLES,LYON PART DIEU,101.286486486
2103,2015,6.0,MONTPELLIER,LYON PART DIEU,109.911214953
2104,2015,5.0,PARIS LYON,AVIGNON TGV,161.92897196299998
2105,2015,5.0,QUIMPER,PARIS MONTPARNASSE,279.802380952
2106,2015,5.0,PARIS MONTPARNASSE,VANNES,199.130434783
2107,2015,5.0,PARIS LYON,GENEVE,171.995652174
2108,2015,1.0,PARIS LYON,MARSEILLE ST CHARLES,196.464871194
2109,2015,1.0,STUTTGART,PARIS EST,147.607142857
2110,2015,1.0,PARIS EST,STUTTGART,146.134259259
2111,2015,1.0,PARIS LYON,BELLEGARDE (AIN),162.357988166
2112,2019,2.0,PARIS MONTPARNASSE,TOURS,72.6117647059
2113,2019,2.0,NICE VILLE,PARIS LYON,357.909677419
2114,2019,3.0,VANNES,PARIS MONTPARNASSE,155.270072993
2115,2019,3.0,GENEVE,PARIS LYON,192.575438596
2116,2019,3.0,BREST,PARIS MONTPARNASSE,226.621818182
2117,2018,7.0,LAVAL,PARIS MONTPARNASSE,92.0564971751
2118,2018,7.0,PARIS MONTPARNASSE,RENNES,103.076775432
2119,2018,7.0,NANCY,PARIS EST,93.3559322034
2120,2018,7.0,PARIS EST,NANCY,95.1182432432
2121,2018,7.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,188.410891089
2122,2018,8.0,RENNES,LYON PART DIEU,234.324561404
2123,2018,8.0,LYON PART DIEU,MONTPELLIER,115.885196375
2124,2018,8.0,FRANCFORT,PARIS EST,109.209003831
2125,2018,1.0,PARIS MONTPARNASSE,QUIMPER,220.951417004
2126,2018,1.0,BORDEAUX ST JEAN,TOURCOING,301.38709677400004
2127,2018,1.0,PARIS LYON,MULHOUSE VILLE,168.928571429
2128,2018,6.0,BREST,PARIS MONTPARNASSE,226.436018957
2129,2018,6.0,BORDEAUX ST JEAN,PARIS VAUGIRARD,143.542372881
2130,2018,6.0,MARSEILLE ST CHARLES,LYON PART DIEU,106.645011601
2131,2018,6.0,MONTPELLIER,LYON PART DIEU,112.98019802
2132,2018,6.0,MARSEILLE ST CHARLES,MADRID,202.4375
2133,2018,3.0,LE MANS,PARIS MONTPARNASSE,56.1904761905
2134,2018,3.0,PARIS MONTPARNASSE,NANTES,124.541082164
2135,2018,3.0,PARIS MONTPARNASSE,RENNES,98.0343642612
2136,2018,3.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.0833333333
2137,2018,3.0,NANTES,PARIS VAUGIRARD,142.950819672
2138,2018,3.0,AVIGNON TGV,PARIS LYON,159.354651163
2139,2018,3.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.0384615385
2140,2018,3.0,PARIS LYON,MARSEILLE ST CHARLES,202.993534483
2141,2018,3.0,PARIS LYON,MULHOUSE VILLE,173.879858657
2142,2018,4.0,PARIS LYON,PERPIGNAN,307.628865979
2143,2018,5.0,LILLE,LYON PART DIEU,190.0
2144,2018,5.0,PARIS LYON,AIX EN PROVENCE TGV,188.787401575
2145,2018,5.0,PARIS LYON,ANNECY,227.043103448
2146,2018,5.0,PARIS LYON,AVIGNON TGV,160.83333333299998
2147,2018,5.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,181.582677165
2148,2018,5.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,79.24
2149,2018,5.0,VALENCE ALIXAN TGV,PARIS LYON,132.290697674
2150,2018,2.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.1279761905
2151,2018,2.0,LAVAL,PARIS MONTPARNASSE,86.64444444440001
2152,2018,2.0,MARSEILLE ST CHARLES,PARIS LYON,202.144329897
2153,2018,2.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.782122905
2154,2018,2.0,PARIS LYON,TOULON,239.348717949
2155,2015,1.0,AVIGNON TGV,PARIS LYON,160.530360531
2156,2015,1.0,FRANCFORT,PARIS EST,99.9166666667
2157,2015,1.0,STRASBOURG,NANTES,318.454545455
2158,2015,1.0,ZURICH,PARIS LYON,140.977941176
2159,2015,6.0,METZ,PARIS EST,86.044982699
2160,2015,6.0,STRASBOURG,PARIS EST,141.782655246
2161,2015,6.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0
2162,2015,6.0,PARIS MONTPARNASSE,LE MANS,63.263888888900006
2163,2015,6.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.7654320988
2164,2015,6.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,340.985875706
2165,2015,6.0,ARRAS,PARIS NORD,56.6126126126
2166,2015,6.0,ZURICH,PARIS LYON,140.903409091
2167,2015,7.0,MULHOUSE VILLE,PARIS LYON,166.785
2168,2015,7.0,FRANCFORT,PARIS EST,99.958041958
2169,2015,5.0,PARIS MONTPARNASSE,NANTES,138.791044776
2170,2015,5.0,LYON PART DIEU,PARIS LYON,120.757258065
2171,2015,5.0,PARIS LYON,MONTPELLIER,206.726470588
2172,2015,5.0,PARIS LYON,DIJON VILLE,96.0582417582
2173,2015,5.0,PARIS MONTPARNASSE,LAVAL,100.29787234
2174,2015,2.0,PARIS EST,METZ,85.479704797
2175,2015,2.0,AIX EN PROVENCE TGV,PARIS LYON,182.449519231
2176,2015,2.0,ANNECY,PARIS LYON,224.02173913
2177,2015,2.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,98.3070588235
2178,2015,2.0,PARIS LYON,LAUSANNE,178.47596153799998
2179,2017,12.0,BELLEGARDE (AIN),PARIS LYON,162.74796748
2180,2017,12.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.6296296296
2181,2017,12.0,NANTES,PARIS MONTPARNASSE,128.857976654
2182,2017,12.0,MONTPELLIER,LYON PART DIEU,112.131147541
2183,2017,12.0,LILLE,MARSEILLE ST CHARLES,305.712643678
2184,2017,12.0,PARIS EST,FRANCFORT,218.238235294
2185,2015,3.0,VALENCE ALIXAN TGV,PARIS LYON,132.676211454
2186,2015,3.0,POITIERS,PARIS MONTPARNASSE,105.397979798
2187,2015,3.0,FRANCFORT,PARIS EST,100.945736434
2188,2015,4.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.761792453
2189,2015,4.0,DOUAI,PARIS NORD,83.6717171717
2190,2015,10.0,PARIS EST,METZ,85.4755700326
2191,2015,10.0,AIX EN PROVENCE TGV,PARIS LYON,185.992290749
2192,2015,10.0,DIJON VILLE,PARIS LYON,97.4166666667
2193,2015,10.0,PARIS LYON,LYON PART DIEU,120.646456693
2194,2015,10.0,PARIS MONTPARNASSE,NANTES,134.101604278
2195,2015,10.0,PARIS NORD,DUNKERQUE,119.236842105
2196,2015,10.0,MARSEILLE ST CHARLES,LYON PART DIEU,100.561355311
2197,2016,2.0,PARIS MONTPARNASSE,BREST,268.70631068
2198,2016,2.0,ARRAS,PARIS NORD,51.4515625
2199,2016,2.0,DUNKERQUE,PARIS NORD,120.691358025
2200,2016,2.0,LILLE,LYON PART DIEU,190.957854406
2201,2016,2.0,PARIS LYON,ITALIE,258.392523364
2202,2015,9.0,PARIS LYON,AVIGNON TGV,160.80984556
2203,2015,9.0,PARIS MONTPARNASSE,ANGOULEME,154.83489096600002
2204,2015,9.0,LAVAL,PARIS MONTPARNASSE,100.823788546
2205,2015,9.0,QUIMPER,PARIS MONTPARNASSE,275.558411215
2206,2015,9.0,ARRAS,PARIS NORD,51.0
2207,2015,11.0,PERPIGNAN,PARIS LYON,308.262987013
2208,2015,11.0,PARIS LYON,VALENCE ALIXAN TGV,133.853790614
2209,2016,1.0,PARIS LYON,VALENCE ALIXAN TGV,131.28294573600002
2210,2016,1.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,196.95177665
2211,2016,1.0,LE MANS,PARIS MONTPARNASSE,56.7764127764
2212,2016,1.0,PARIS MONTPARNASSE,VANNES,196.3225
2213,2016,1.0,PARIS NORD,DOUAI,66.0285714286
2214,2015,12.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,180.96888888900003
2215,2015,12.0,PARIS LYON,GRENOBLE,182.347058824
2216,2015,12.0,PERPIGNAN,PARIS LYON,304.862745098
2217,2015,12.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,170.87826087
2218,2015,12.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,209.016961652
2219,2015,12.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,335.185810811
2220,2015,12.0,PARIS NORD,ARRAS,49.1888489209
2221,2015,8.0,AVIGNON TGV,PARIS LYON,160.67449139299998
2222,2015,8.0,MONTPELLIER,PARIS LYON,204.803724928
2223,2015,8.0,LE MANS,PARIS MONTPARNASSE,58.8755506608
2224,2015,8.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,66.7130044843
2225,2015,8.0,ARRAS,PARIS NORD,51.0
2226,2015,8.0,DOUAI,PARIS NORD,76.5027624309
2227,2015,8.0,LYON PART DIEU,LILLE,187.211469534
2228,2015,8.0,LILLE,MARSEILLE ST CHARLES,297.770833333
2229,2015,8.0,GENEVE,PARIS LYON,172.495614035
2230,2015,8.0,LAUSANNE,PARIS LYON,180.545833333
2231,2016,5.0,NANCY,PARIS EST,93.2320819113
2232,2016,5.0,PARIS LYON,ANNECY,222.564102564
2233,2016,5.0,ANNECY,PARIS LYON,224.242937853
2234,2016,5.0,PARIS MONTPARNASSE,ANGOULEME,158.81690140799998
2235,2016,5.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,197.271186441
2236,2016,5.0,LAVAL,PARIS MONTPARNASSE,106.634042553
2237,2016,5.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,333.156862745
2238,2016,5.0,PARIS NORD,LILLE,68.935483871
2239,2016,6.0,PARIS LYON,GRENOBLE,183.325641026
2240,2016,6.0,NICE VILLE,PARIS LYON,341.171686747
2241,2016,6.0,PARIS LYON,PERPIGNAN,310.346405229
2242,2016,6.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,109.3025
2243,2016,6.0,PARIS MONTPARNASSE,RENNES,133.933609959
2244,2016,6.0,TOURS,PARIS MONTPARNASSE,81.5447368421
2245,2016,6.0,LYON PART DIEU,RENNES,263.028571429
2246,2016,6.0,LAUSANNE,PARIS LYON,180.64159292
2247,2017,10.0,BELLEGARDE (AIN),PARIS LYON,162.288702929
2248,2017,10.0,PARIS MONTPARNASSE,ANGOULEME,125.863013699
2249,2017,10.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,170.019607843
2250,2017,10.0,PARIS MONTPARNASSE,LAVAL,83.0791666667
2251,2017,10.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,60.75
2252,2017,10.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,259.08
2253,2016,3.0,STRASBOURG,PARIS EST,141.606223176
2254,2016,3.0,DIJON VILLE,PARIS LYON,97.3574660633
2255,2016,3.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.8639534884
2256,2016,3.0,ANGOULEME,PARIS MONTPARNASSE,155.236070381
2257,2016,3.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,197.440366972
2258,2016,3.0,QUIMPER,PARIS MONTPARNASSE,277.937209302
2259,2016,3.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.6108597285
2260,2016,3.0,RENNES,LYON PART DIEU,260.0
2261,2016,3.0,ZURICH,PARIS LYON,141.5
2262,2016,8.0,PARIS MONTPARNASSE,LE MANS,56.8976470588
2263,2016,8.0,DUNKERQUE,PARIS NORD,120.711790393
2264,2016,7.0,PARIS EST,STRASBOURG,117.987041037
2265,2016,7.0,PARIS MONTPARNASSE,LAVAL,99.7166666667
2266,2016,7.0,DOUAI,PARIS NORD,76.9467455621
2267,2016,7.0,DUNKERQUE,PARIS NORD,121.274193548
2268,2016,7.0,LYON PART DIEU,RENNES,262.33908046
2269,2016,4.0,STRASBOURG,PARIS EST,143.24
2270,2016,4.0,PARIS LYON,ANNECY,222.436305732
2271,2016,4.0,LILLE,MARSEILLE ST CHARLES,303.9875
2272,2016,4.0,NANTES,STRASBOURG,330.518867925
2273,2016,10.0,MARSEILLE ST CHARLES,PARIS LYON,198.89059081
2274,2017,11.0,ST MALO,PARIS MONTPARNASSE,157.0
2275,2017,11.0,PARIS NORD,DOUAI,66.4863387978
2276,2017,7.0,METZ,PARIS EST,88.9503546099
2277,2017,7.0,PARIS LYON,BELLEGARDE (AIN),164.769662921
2278,2017,7.0,LE MANS,PARIS MONTPARNASSE,56.2463768116
2279,2016,11.0,AIX EN PROVENCE TGV,PARIS LYON,186.065375303
2280,2016,11.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.359375
2281,2016,11.0,PARIS LYON,TOULON,233.321138211
2282,2016,11.0,TOULON,PARIS LYON,237.312962963
2283,2016,11.0,VALENCE ALIXAN TGV,PARIS LYON,133.322134387
2284,2016,11.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,333.726027397
2285,2016,11.0,LILLE,PARIS NORD,63.28125
2286,2016,11.0,LYON PART DIEU,MONTPELLIER,112.883540373
2287,2017,6.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.3502538071
2288,2017,6.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.052631579
2289,2017,6.0,ANGOULEME,PARIS MONTPARNASSE,155.549418605
2290,2017,3.0,POITIERS,PARIS MONTPARNASSE,103.932270916
2291,2017,3.0,PARIS MONTPARNASSE,ST MALO,182.705882353
2292,2017,3.0,ST MALO,PARIS MONTPARNASSE,193.55
2293,2017,3.0,PARIS EST,STUTTGART,162.178807947
2294,2017,5.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.3886010363
2295,2017,5.0,PARIS LYON,MULHOUSE VILLE,173.010344828
2296,2017,5.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,195.650717703
2297,2017,5.0,PARIS MONTPARNASSE,ST MALO,186.426966292
2298,2017,5.0,PARIS MONTPARNASSE,TOURS,78.5204678363
2299,2017,5.0,STUTTGART,PARIS EST,158.114285714
2300,2016,12.0,PARIS EST,METZ,85.0101351351
2301,2016,12.0,PARIS EST,NANCY,95.0736842105
2302,2016,12.0,PARIS EST,STRASBOURG,113.052410901
2303,2016,12.0,PARIS LYON,NIMES,177.97250859099998
2304,2016,12.0,BREST,PARIS MONTPARNASSE,272.026431718
2305,2016,12.0,DUNKERQUE,PARIS NORD,119.601694915
2306,2016,12.0,STRASBOURG,NANTES,312.25
2307,2016,12.0,PARIS LYON,ZURICH,192.873214286
2308,2016,9.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,77.67
2309,2016,9.0,MONTPELLIER,PARIS LYON,206.630368098
2310,2016,9.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.28088578090001
2311,2016,9.0,PARIS MONTPARNASSE,VANNES,195.288793103
2312,2017,4.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,209.272
2313,2017,4.0,LYON PART DIEU,LILLE,186.554385965
2314,2017,4.0,PARIS EST,STUTTGART,173.96376811599998
2315,2017,2.0,ANNECY,PARIS LYON,224.383333333
2316,2017,2.0,AVIGNON TGV,PARIS LYON,158.715767635
2317,2017,2.0,MONTPELLIER,PARIS LYON,206.626911315
2318,2017,2.0,NICE VILLE,PARIS LYON,343.96531791900003
2319,2017,2.0,ZURICH,PARIS LYON,219.597819315
2320,2017,8.0,NANCY,PARIS EST,99.6630824373
2321,2017,8.0,ANNECY,PARIS LYON,224.965714286
2322,2017,8.0,MACON LOCHE,PARIS LYON,100.544554455
2323,2017,8.0,PARIS MONTPARNASSE,POITIERS,94.0709939148
2324,2017,8.0,PARIS LYON,ZURICH,180.986577181
2325,2017,1.0,LAVAL,PARIS MONTPARNASSE,100.268907563
2326,2017,1.0,PARIS LYON,AIX EN PROVENCE TGV,186.095238095
2327,2017,9.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146.74164524399998
2328,2017,9.0,NANTES,PARIS MONTPARNASSE,129.126353791
2329,2017,12.0,AIX EN PROVENCE TGV,PARIS LYON,187.04568527900005
2330,2017,12.0,ST MALO,PARIS MONTPARNASSE,156.911111111
2331,2017,12.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257.520467836
2332,2017,12.0,PARIS MONTPARNASSE,TOURS,72.3930635838
2333,2015,2.0,MACON LOCHE,PARIS LYON,98.7845303867
2334,2015,2.0,NICE VILLE,PARIS LYON,337.208333333
2335,2015,2.0,PARIS LYON,PERPIGNAN,301.899305556
2336,2015,2.0,PARIS LYON,VALENCE ALIXAN TGV,131.28030303
2337,2015,2.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0050632911
2338,2015,2.0,LYON PART DIEU,MARSEILLE ST CHARLES,100.982727273
2339,2015,9.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,178.78742515
2340,2015,9.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,80.976635514
2341,2015,9.0,PARIS NORD,DUNKERQUE,119.047244094
2342,2015,3.0,BELLEGARDE (AIN),PARIS LYON,164.720524017
2343,2015,3.0,NIMES,PARIS LYON,178.10989011
2344,2015,3.0,PARIS LYON,PERPIGNAN,304.153571429
2345,2015,3.0,TOULON,PARIS LYON,236.228947368
2346,2015,3.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,95.9348314607
2347,2015,4.0,PERPIGNAN,PARIS LYON,301.272727273
2348,2015,4.0,LILLE,PARIS NORD,67.6407599309
2349,2015,4.0,LAUSANNE,PARIS LYON,180.921875
2350,2015,10.0,PARIS LYON,AIX EN PROVENCE TGV,183.349118943
2351,2015,10.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.222222222
2352,2015,10.0,PARIS LYON,MULHOUSE VILLE,167.41887417200002
2353,2015,10.0,PARIS LYON,PERPIGNAN,307.172727273
2354,2015,10.0,PARIS NORD,LILLE,62.4483306836
2355,2015,10.0,STUTTGART,PARIS EST,149.017857143
2356,2016,4.0,NANTES,PARIS MONTPARNASSE,134.898336414
2357,2016,4.0,QUIMPER,PARIS MONTPARNASSE,275.475961538
2358,2016,4.0,STUTTGART,PARIS EST,148.513043478
2359,2016,5.0,METZ,PARIS EST,85.83617747439999
2360,2016,5.0,PARIS LYON,DIJON VILLE,95.8666666667
2361,2016,5.0,NIMES,PARIS LYON,175.320895522
2362,2016,5.0,PERPIGNAN,PARIS LYON,305.633333333
2363,2016,5.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.5
2364,2016,5.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,105.987356322
2365,2016,5.0,PARIS MONTPARNASSE,BREST,269.459276018
2366,2016,5.0,PARIS MONTPARNASSE,VANNES,193.782926829
2367,2016,3.0,REIMS,PARIS EST,46.8755868545
2368,2016,3.0,PARIS LYON,ANNECY,222.398203593
2369,2016,3.0,LE MANS,PARIS MONTPARNASSE,56.7609649123
2370,2016,3.0,LYON PART DIEU,MARSEILLE ST CHARLES,105.494156928
2371,2016,6.0,AVIGNON TGV,PARIS LYON,161.273291925
2372,2016,6.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,333.375
2373,2016,6.0,ARRAS,PARIS NORD,51.4197952218
2374,2016,6.0,MONTPELLIER,LYON PART DIEU,110.34
2375,2015,12.0,PARIS MONTPARNASSE,LAVAL,96.5765957447
2376,2015,12.0,LE MANS,PARIS MONTPARNASSE,56.7598253275
2377,2015,12.0,LILLE,LYON PART DIEU,190.54368932
2378,2016,1.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.0816326531
2379,2016,1.0,BREST,PARIS MONTPARNASSE,273.887254902
2380,2016,1.0,PARIS MONTPARNASSE,POITIERS,104.231277533
